lgd_state_id,lgd_district_id,inltmigrantstotal,inltmigrationrate,inltmigrationshare,instmigrantstotal,instmigrationrate,instmigrationshare,outltmigrantstotal,outltmigrationrate,outltmigrationshare,outstmigrantstotal,outstmigrationrate,outstmigrationshare
09,136,8185802,.0020711001,.0002508999896236,10900000,.0018688,.0001706000039121,8185802,.0029557,.00035809999099,10900000,.0159736,.0014584000455216
09,137,8185802,.0022026,.0008344000088982,10900000,.0013214001,.0003771999909077,8185802,.0104865,.0039725000970066,10900000,.017672401,.0050451001152396
09,138,8185802,.0047859,.001037499983795,10900000,.0011268,.0001841000048444,8185802,.0072109001,.0015631000278518,10900000,.0013609,.0002223000046797
09,139,8185802,.0068060998,.001315200002864,10900000,.0026374999,.0003841000143439,8185802,.0155701,.0030086999759078,10900000,.0013605,.000198099995032
09,140,8185802,.0034371,.001037499983795,10900000,.0048218002,.0010968999704346,8185802,.0077779,.0023479000665247,10900000,.0065942998,.0015001000138
09,141,8185802,.0057346998,.0013207000447437,10900000,.0014142999,.000245500006713,8185802,.0078253001,.001802199985832,10900000,.019145001,.0033227000385523
09,142,8185802,.0015999,.0005145000177436,10900000,.00068980001,.0001672000071267,8185802,.0055219,.0017760000191629,10900000,.0134401,.0032575000077486
09,143,8185802,.0038741,.0011823000386357,10900000,.002543,.0005847999709658,8185802,.0044133002,.0013469000114128,10900000,.00050800003,.000116800001706
09,144,8185802,.026041901,.0052431998774409,10900000,.0312065,.0047348998486996,8185802,.0026578,.0005350999999791,10900000,.00060710002,.0000921000028029
09,145,8185802,.0134228,.0054822836987225,10900000,.0154798,.0047645764372535,8185802,.0042905998,.001752419762775,10900000,.0004278,.000131686794222
09,146,8185802,.0013377001,.0005916000227444,10900000,.0010203,.0003400999994483,8185802,.0072256001,.0031955998856574,10900000,.0051107001,.0017033000476658
09,147,8185802,.0016716,.0007011999841779,10900000,.0037461,.0011843000538647,8185802,.0054859002,.00230129994452,10900000,.022435,.0070925001055002
09,148,8185802,.0017334,.0009404000011273,10900000,.0041101002,.0016802999889478,8185802,.0110698,.0060054999776185,10900000,.0074288999,.0030372000765055
09,149,8185802,.0025146999,.0003391999925952,10900000,.0044716001,.0004545999981929,8185802,.0074983002,.0010115000186488,10900000,.037134301,.0037752001080662
09,150,8185802,.0014217,.0007108999998309,10900000,.0015408,.0005805999971926,8185802,.0034803001,.0017400999786332,10900000,.0115777,.0043624001555145
09,151,8185802,.0017622,.0003638000052888,10900000,.00081270002,.0001264000020456,8185802,.0060065999,.0012401000130922,10900000,.0107669,.0016750999493524
09,152,8185802,.0017752,.0009746000287123,10900000,.0017396,.0007197000086308,8185802,.0087833004,.0048222001641989,10900000,.0040273,.0016662999987602
09,153,8185802,.004348,.001061600050889,10900000,.0087919002,.0016176999779418,8185802,.0067341998,.0016441999468952,10900000,.0183185,.0033704999368638
09,154,8185802,.0031752,.0007138000219129,10900000,.0026074001,.0004416999872774,8185802,.0020812999,.0004679000121541,10900000,.0024317999,.0004119999939576
09,155,8185802,.0042996998,.0008701999904588,10900000,.0021760999,.0003318999952171,8185802,.0046621999,.0009435000247322,10900000,.0038938001,.0005938999820501
09,156,8185802,.0033811,.0007419000030495,10900000,.0015533,.0002568000054453,8185802,.0085843997,.0018836000235751,10900000,.0082187001,.0013590999878943
09,157,8185802,.0074724001,.0041820001788437,10900000,.0157723,.0066521000117064,8185802,.0064983,.0036367999855429,10900000,.0025718999,.0010846999939531
09,158,8185802,.00082020002,.0001602999982424,10900000,.000612,.0000901000021258,8185802,.0013617,.0002660999889486,10900000,.0050650002,.0007458999752998
09,159,8185802,.0016264,.0007988999714144,10900000,.0029621001,.0010965999681503,8185802,.00062030001,.0003046999918297,10900000,.0174811,.0064715999178588
09,160,8185802,.0011230001,.000488999998197,10900000,.0024711001,.0008109000045806,8185802,.0040572002,.0017666999483481,10900000,.0207978,.0068250000476837
09,161,8185802,.0021905999,.0003268999862485,10900000,.0083787004,.0009423000155948,8185802,.0029227,.0004362000036053,10900000,.035161,.0039543001912534
09,162,8185802,.0080083003,.0044903000816703,10900000,.0366516,.0154870999976993,8185802,.0052902,.0029662998858839,10900000,.0038794,.0016393000259995
09,163,8185802,.0043203002,.0008258000016212,10900000,.0003025,.0000436000009358,8185802,.0052014999,.0009943000040948,10900000,.00027029999,.0000389000015275
09,164,8185802,.0010782999,.0003536999865901,10900000,.00073099998,.000180699993507,8185802,.0023057,.0007561999955215,10900000,.0091514001,.0022617999929935
09,165,8185802,.0029738999,.0003182000073139,10900000,.0059134001,.0004768999933731,8185802,.0057645999,.0006168999825604,10900000,.045660902,.0036822000984102
09,166,8185802,.0042599998,.0009724000119604,10900000,.0011224,.0001931000006152,8185802,.0093636997,.0021373999770731,10900000,.0093505997,.0016085000243038
09,167,8185802,.0063753002,.0019837999716401,10900000,.0060131,.0014101000269875,8185802,.0085155005,.0026497999206185,10900000,0,0
09,168,8185802,.0018949,.000510599988047,10900000,.0025279,.0005134000093676,8185802,.0058062002,.0015647000400349,10900000,.0126767,.0025744999293238
